truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text
False,"""@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks.""",False,783480283752390656,16938,android,False,4369,False,en,Wed Oct 05 01:33:50 +0000 2016,@carol lcnixon @realdonaldtrump kaine says hillary plans could care less kaine thinks
False,"""@ARSenMissyIrvin: I want a ""you're fired"" president with people in Govt who are WASTING my tax $'s. @realDonaldTrump""",False,783480144614658048,17801,android,False,5121,False,en,Wed Oct 05 01:33:17 +0000 2016,@arsenmissyirvin want fired president people govt wasting tax @realdonaldtrump
False,".@mike_pence is doing a great job - so far, no contest!",False,783479483873583105,42742,android,False,10713,False,en,Wed Oct 05 01:30:39 +0000 2016,@mike pence great job far contest
False,"""@TeamTrump: .@mike_pence &amp; @realDonaldTrump are PROVEN job creators and are prepared to bring JOBS BACK to the American people!",False,783479122555080704,16748,android,False,4672,False,en,Wed Oct 05 01:29:13 +0000 2016,@teamtrump @mike pence @realdonaldtrump proven job creators prepared bring jobs back american people
False,"""@Jnelson52722: @realDonaldTrump @Susiesentinel Kaine looks like an evil crook out of the Batman movies""",False,783478918087004160,28113,android,False,8970,False,en,Wed Oct 05 01:28:25 +0000 2016,@jnelson @realdonaldtrump @susiesentinel kaine looks like evil crook batman movies
False,"""@elisac006: @nycmia @realDonaldTrump I agree. Kaine looks like a fool!!""",False,783478348848574465,19457,android,False,4861,False,en,Wed Oct 05 01:26:09 +0000 2016,@elisac @nycmia @realdonaldtrump agree kaine looks like fool
False,RT @TeamTrump: .@timkaine has a pay-to-play problem just like Crooked @HillaryClinton #VPDebates #BigLeagueTruth https://t.co/SPOIn8AN8m,False,783477966906925056,0,iphone,False,9967,False,en,Wed Oct 05 01:24:38 +0000 2016,rt @teamtrump @timkaine pay play problem like crooked @hillaryclinton vpdebates bigleaguetruth
False,"""@bigdog_joey: @realDonaldTrump @timkaine is so angry. Our @mike_pence looks great. kaine can't defend all those lies #makeamericagreatagain",False,783477336645566464,20222,android,False,5769,False,en,Wed Oct 05 01:22:08 +0000 2016,@bigdog joey @realdonaldtrump @timkaine angry @mike pence looks great kaine defend lies makeamericagreatagain
False,"""@Susiesentinel: #pence is so much more likeable than Kaine #cbsnews @realDonaldTrump""",False,783475795238858752,22279,android,False,5365,False,en,Wed Oct 05 01:16:00 +0000 2016,@susiesentinel pence much likeable kaine cbsnews @realdonaldtrump
False,"""@RoadkingL: @mike_pence Wow, Kaine couldn't go 12 seconds without a lie. Marines and military are scared of the liar running. #bengazi""",False,783474976842059777,20649,android,False,6488,False,en,Wed Oct 05 01:12:45 +0000 2016,@roadkingl @mike pence wow kaine go seconds without lie marines military scared liar running bengazi
False,.@megynkelly- I am in Nevada. Sorry to inform you Kellyanne is in the audience. Better luck next time.,False,783473285535150080,14045,iphone,False,3602,False,en,Wed Oct 05 01:06:02 +0000 2016,@megynkelly nevada sorry inform kellyanne audience better luck next time
False,Both are looking good! Now we begin!,False,783473247694102528,11132,android,False,2133,False,en,Wed Oct 05 01:05:53 +0000 2016,looking good begin
False,Here we go - Enjoy!,False,783472068796911616,17156,android,False,3999,False,en,Wed Oct 05 01:01:12 +0000 2016,go enjoy
False,I will be live-tweeting the V.P. Debate. Very exciting! MAKE AMERICA GREAT AGAIN!,False,783461358436089856,20125,android,False,5216,False,en,Wed Oct 05 00:18:38 +0000 2016,live tweeting v p debate exciting make america great
False,"Wow, @CNN is so negative. Their panel is a joke, biased and very dumb. I'm turning to @FoxNews where we get a fair shake! Mike will do great",False,783459936361512960,33503,android,False,8064,False,en,Wed Oct 05 00:12:59 +0000 2016,wow @cnn negative panel joke biased dumb turning @foxnews get fair shake mike great
False,"Wow, did you just hear Bill Clinton's statement on how bad ObamaCare is. Hillary not happy. As I have been saying, REPEAL AND REPLACE!",False,783455640643514368,32833,android,False,11360,False,en,Tue Oct 04 23:55:55 +0000 2016,wow hear bill clinton statement bad obamacare hillary happy saying repeal replace
False,"Join the MOVEMENT!
https://t.co/3KWOl20zMm https://t.co/BS5JLelPJd",False,783452759462850560,13518,iphone,False,5369,False,en,Tue Oct 04 23:44:28 +0000 2016,join movement
False,I will be watching the great Governor @Mike_Pence and live tweeting the VP debate tonight starting at 8:30pm est! Enjoy!,False,783391423663964160,24795,iphone,False,7196,False,en,Tue Oct 04 19:40:44 +0000 2016,watching great governor @mike pence live tweeting vp debate tonight starting pm est enjoy
False,"Join me in Reno, Nevada tomorrow at 3:30pm! #AmericaFirst #MAGA
Tickets: https://t.co/DJ7JJUkkz7",False,783390310969651200,9411,iphone,False,3202,False,en,Tue Oct 04 19:36:19 +0000 2016,join reno nevada tomorrow pm americafirst maga tickets
False,"Thank you Colorado! #MAGA
https://t.co/3KWOl20zMm
https://t.co/M7QhdCgRzw https://t.co/wIGNtKPA2X",False,783129603363659776,22225,iphone,False,8951,False,en,Tue Oct 04 02:20:21 +0000 2016,thank colorado maga
False,"Thank you Pueblo, Colorado! 
#TrumpRally #AmericaFirst
https://t.co/3KWOl20zMm https://t.co/rFAf7xYNhy",False,783059449128759296,16007,iphone,False,6431,False,es,Mon Oct 03 21:41:35 +0000 2016,thank pueblo colorado trumprally americafirst
False,"Join me in Henderson, Nevada on Wednesday at 11:30am! #MAGA 
Tickets: https://t.co/pWTYv9BbUE",False,782946021957599232,14773,iphone,False,5969,False,en,Mon Oct 03 14:10:52 +0000 2016,join henderson nevada wednesday maga tickets
False,Just announced that Iraq (U.S.) is preparing for battle to reclaim Mosul. Why do they have to announce this? Makes mission much harder!,False,782728287718150144,37975,android,False,13849,False,en,Sun Oct 02 23:45:40 +0000 2016,announced iraq u preparing battle reclaim mosul announce makes mission much harder
False,"Melania and I extend our warmest greetings to those observing Rosh Hashanah here in the United States, in Israel, and around the world.",False,782701472685420544,38357,iphone,False,12068,False,en,Sun Oct 02 21:59:07 +0000 2016,melania extend warmest greetings observing rosh hashanah united states israel around world
False,Bernie should pull his endorsement of Crooked Hillary after she decieved him and then attacked him and his supporters.,False,782698760514207744,44208,iphone,False,16488,False,en,Sun Oct 02 21:48:21 +0000 2016,bernie pull endorsement crooked hillary decieved attacked supporters
False,"""@trumplican2016: .@realDonaldTrump  There will be MASSIVE turnout for you,  Mr. Trump - These polls don't register the pulse of the PEOPLE!",False,782553353242841088,27952,android,False,10288,False,en,Sun Oct 02 12:10:33 +0000 2016,@trumplican @realdonaldtrump massive turnout mr trump polls register pulse people
False,I have created tens of thousands of jobs and will bring back great American prosperity. Hillary has only created jobs at the FBI and DOJ!,False,782544407593619457,51079,android,False,19170,False,en,Sun Oct 02 11:35:00 +0000 2016,created tens thousands jobs bring back great american prosperity hillary created jobs fbi doj
False,I know our complex tax laws better than anyone who has ever run for president and am the only one who can fix them. #failing@nytimes,False,782541307168391168,41357,android,False,15417,False,en,Sun Oct 02 11:22:41 +0000 2016,know complex tax laws better anyone ever run president one fix failing@nytimes
False,Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!,False,782331741369462784,30554,android,False,8928,False,en,Sat Oct 01 21:29:56 +0000 2016,heading pennsylvania big rally tonight make america great
False,"Wow, just saw the really bad @CNN ratings. People don't want to watch bad product that only builds up Crooked Hillary.",False,782330717539803136,31478,android,False,10917,False,en,Sat Oct 01 21:25:52 +0000 2016,wow saw really bad @cnn ratings people want watch bad product builds crooked hillary
False,The so-called Commission on Presidential Debates admitted to us that the DJT audio &amp; sound level was very bad. So why didn't they fix it?,False,782321125984436224,28677,android,False,10485,False,en,Sat Oct 01 20:47:45 +0000 2016,called commission presidential debates admitted us djt audio sound level bad fix
False,"I won the debate if you decide without watching the totally one-sided ""spin"" that followed. This despite the really bad microphone.",False,782313153308884992,36450,android,False,10653,False,en,Sat Oct 01 20:16:05 +0000 2016,debate decide without watching totally one sided spin followed despite really bad microphone
False,"Crooked H is nasty to Sanders supporters behind closed doors. Owned by Wall St and Politicians, HRC is not with you. https://t.co/WN1lyCDXla",False,782264189574377472,30764,iphone,False,16292,False,en,Sat Oct 01 17:01:31 +0000 2016,crooked h nasty sanders supporters behind closed doors owned wall st politicians hrc
False,Thank you for your support - on my way now! See you soon. #TrumpTrain https://t.co/SYuRpzosb5,True,781949464152006657,21305,iphone,False,8352,False,en,Fri Sep 30 20:10:54 +0000 2016,thank support way see soon trumptrain
False,"Join me in Pueblo, Colorado on Monday afternoon at 3pm! #TrumpRally
https://t.co/3P3QZxzSPJ",False,781947646319665152,14172,iphone,False,5779,False,en,Fri Sep 30 20:03:41 +0000 2016,join pueblo colorado monday afternoon pm trumprally
False,"For those few people knocking me for tweeting at three o'clock in the morning, at least you know I will be there, awake, to answer the call!",False,781926033159249920,107416,android,False,40824,False,en,Fri Sep 30 18:37:48 +0000 2016,people knocking tweeting three clock morning least know awake answer call
False,The people are really smart in cancelling subscriptions to the Dallas &amp; Arizona papers &amp; now USA Today will lose readers! The people get it!,False,781861632167256064,38425,iphone,False,13808,False,en,Fri Sep 30 14:21:54 +0000 2016,people really smart cancelling subscriptions dallas arizona papers usa today lose readers people get
False,"Remember, don't believe ""sources said"" by the VERY dishonest media. If they don't name the sources, the sources don't exist.",False,781838706030313472,39343,android,False,17037,False,en,Fri Sep 30 12:50:48 +0000 2016,remember believe sources said dishonest media name sources sources exist
False,Did Crooked Hillary help disgusting (check out sex tape and past) Alicia M become a U.S. citizen so she could use her in the debate?,False,781788223055994880,35466,android,False,17823,False,en,Fri Sep 30 09:30:11 +0000 2016,crooked hillary help disgusting check sex tape past alicia become u citizen could use debate
False,Using Alicia M in the debate as a paragon of virtue just shows that Crooked Hillary suffers from BAD JUDGEMENT! Hillary was set up by a con.,False,781785509639118848,29568,android,False,11505,False,en,Fri Sep 30 09:19:25 +0000 2016,using alicia debate paragon virtue shows crooked hillary suffers bad judgement hillary set con
False,"Wow, Crooked Hillary was duped and used by my worst Miss U. Hillary floated her as an ""angel"" without checking her past, which is terrible!",False,781784161044553728,29378,android,False,11069,False,en,Fri Sep 30 09:14:03 +0000 2016,wow crooked hillary duped used worst miss u hillary floated angel without checking past terrible
False,"Anytime you see a story about me or my campaign saying ""sources said,"" DO NOT believe it. There are no sources, they are just made up lies!",False,781755469488615424,46126,android,False,18712,False,en,Fri Sep 30 07:20:02 +0000 2016,anytime see story campaign saying sources said believe sources made lies
False,"Wow, did you see how badly @CNN (Clinton News Network) is doing in the ratings. With people like @donlemon, who could expect any more?",False,781678954570735616,38422,android,False,13738,False,en,Fri Sep 30 02:16:00 +0000 2016,wow see badly @cnn clinton news network ratings people like @donlemon could expect
False,"Join me in Manheim, Pennsylvania on Saturday at 7pm! #TrumpRally
Tickets: https://t.co/ADOGW34ctF https://t.co/LNWQZ9yUJy",False,781573427417128960,16658,iphone,False,7047,False,en,Thu Sep 29 19:16:40 +0000 2016,join manheim pennsylvania saturday pm trumprally tickets
False,My condolences to those involved in today's horrible accident in NJ and my deepest gratitude to all of the amazing first responders.,False,781555624446418944,39148,web,False,11173,False,en,Thu Sep 29 18:05:56 +0000 2016,condolences involved today horrible accident nj deepest gratitude amazing first responders
False,"Thank you Waukesha, Wisconsin! 
Full transcript of my speech, #FollowTheMoney:
https://t.co/Xb1yyDSNNf https://t.co/WdKK6nJCZW",False,781325613189754880,16983,iphone,False,6673,False,en,Thu Sep 29 02:51:57 +0000 2016,thank waukesha wisconsin full transcript speech followthemoney
False,"Joining @oreillyfactor from Waukesha, Wisconsin - now, live! Enjoy!",False,781282739026735105,15126,iphone,False,4263,False,en,Thu Sep 29 00:01:35 +0000 2016,joining @oreillyfactor waukesha wisconsin live enjoy
False,"Join me live in Waukesha, Wisconsin for an 8pmE rally! #AmericaFirst #MAGA
https://t.co/G8kGLSFy6S",False,781280866634964992,11758,iphone,False,3824,False,en,Wed Sep 28 23:54:08 +0000 2016,join live waukesha wisconsin pme rally americafirst maga
False,Melania and I extend our deepest condolences to the family of Shimon Peres...https://t.co/xeGYL2IzUP,False,781183298110230528,18089,iphone,False,6456,False,en,Wed Sep 28 17:26:26 +0000 2016,melania extend deepest condolences family shimon peres
False,"Join me in Council Bluffs, Iowa- today at 3pm! #MakeAmericaGreatAgain 
Tickets: https://t.co/iRL3xh37gF",False,781166581963296768,12343,iphone,False,4450,False,en,Wed Sep 28 16:20:01 +0000 2016,join council bluffs iowa today pm makeamericagreatagain tickets
False,"Every on-line poll, Time Magazine, Drudge etc., has me winning the debate. Thank you to Fox &amp; Friends for so reporting!",False,781111479974199296,38439,android,False,11018,False,en,Wed Sep 28 12:41:03 +0000 2016,every line poll time magazine drudge etc winning debate thank fox friends reporting
False,My supporters are the best! $18 million from hard-working people who KNOW what we can be again! Shatter the record: https://t.co/8ZHGyOth0f,False,780954455504199680,29675,iphone,False,9996,False,en,Wed Sep 28 02:17:06 +0000 2016,supporters best million hard working people know shatter record
