source,created_at,is_retweet,text,clean_text,clean_text_with_stopwords
other,Sun Sep 07 16:46:05 +0000 2014,False,"Thank you to the Jeter Family: mom, dad, grandma, sister, adorable nephew. Clearly family is his greatest gift. #Yankees  #DerekJeterDay",thank jeter family mom dad grandma sister adorable nephew clearly family greatest gift yankees derekjeterday,thank you to the jeter family mom dad grandma sister adorable nephew clearly family is his greatest gift yankees derekjeterday
other,Sun Sep 07 16:45:48 +0000 2014,False,"#yankees stadium erupts for Hideki Matsui who, like #deterjeter was an excellent and humble player. #DerekJeterDay",yankees stadium erupts hideki matsui like deterjeter excellent humble player derekjeterday,yankees stadium erupts for hideki matsui who like deterjeter was an excellent and humble player derekjeterday
other,Sun Sep 07 14:24:18 +0000 2014,False,"Thank you, #DerekJeter.",thank derekjeter,thank you derekjeter
other,Sun Sep 07 14:23:24 +0000 2014,False,"A man worth lauding. #DerekJeterDay #2. #Yankees. You've been a thrill to watch, all class, kids' fave, &amp; great neighbor at TrumpWorldTower",man worth lauding derekjeterday yankees thrill watch class kids fave great neighbor trumpworldtower,a man worth lauding derekjeterday yankees you ve been a thrill to watch all class kids fave great neighbor at trumpworldtower
other,Sun Sep 07 14:20:30 +0000 2014,False,#Yankees fans in #NJ going to #DerekJeterDay leave soon bc #GWB closes for motorcycle run,yankees fans nj going derekjeterday leave soon bc gwb closes motorcycle run,yankees fans in nj going to derekjeterday leave soon bc gwb closes for motorcycle run
other,Sat Sep 06 10:39:26 +0000 2014,False,"Fake breasts OK tho'. @DailyMirror: Fake tan, red lipstick and false eyelashes revealed as top turn-offs for men: http://t.co/a3RWSdrr6Z",fake breasts ok tho @dailymirror fake tan red lipstick false eyelashes revealed top turn offs men,fake breasts ok tho @dailymirror fake tan red lipstick and false eyelashes revealed as top turn offs for men
other,Sat Sep 06 10:36:58 +0000 2014,False,Ewwwww! RT@MailOnline: 1 in 10 don't change their bed linen each month http://t.co/LBn0z7Gd8K,ewwwww rt@mailonline change bed linen month,ewwwww rt@mailonline in don t change their bed linen each month
other,Fri Sep 05 02:46:11 +0000 2014,False,@tripgabriel often they say exactly that...i had a fool for a client. works on folks who think they are somehow different or special,@tripgabriel often say exactly fool client works folks think somehow different special,@tripgabriel often they say exactly that i had a fool for a client works on folks who think they are somehow different or special
other,Fri Sep 05 02:44:59 +0000 2014,False,"@maggiepolitico re: #Hillary: ""Lots of input has been offered about a future campaign, but not all of it is solicited."" so true in politics",@maggiepolitico hillary lots input offered future campaign solicited true politics,@maggiepolitico re hillary lots of input has been offered about a future campaign but not all of it is solicited so true in politics
other,Fri Sep 05 02:34:20 +0000 2014,False,"@tripgabriel NO. Just as with some political consultants, it's usually someone else's or something else's fault.",@tripgabriel political consultants usually someone else something else fault,@tripgabriel no just as with some political consultants it s usually someone else s or something else s fault
other,Fri Sep 05 02:30:35 +0000 2014,False,Walk off back-to-back HRs to beat #redsox: exactly why it is a thrill to be a #yankees fan. #MLB #NYC,walk back back hrs beat redsox exactly thrill yankees fan mlb nyc,walk off back to back hrs to beat redsox exactly why it is a thrill to be a yankees fan mlb nyc
other,Thu Sep 04 23:36:39 +0000 2014,False,@EaglesNFLFans Season ticket holders hate appeals like this.,@eaglesnflfans season ticket holders hate appeals like,@eaglesnflfans season ticket holders hate appeals like this
other,Thu Sep 04 20:32:46 +0000 2014,False,"#JoanRivers we had a ball on @BillMaher show the night b4 the world learned who Monica Lewinsky was. RIP smart, sassy, sarcastic broad.",joanrivers ball @billmaher show night b world learned monica lewinsky rip smart sassy sarcastic broad,joanrivers we had a ball on @billmaher show the night b the world learned who monica lewinsky was rip smart sassy sarcastic broad
other,Thu Sep 04 01:13:59 +0000 2014,False,@tuckahoetommy you have no bad combover,@tuckahoetommy bad combover,@tuckahoetommy you have no bad combover
other,Wed Sep 03 21:09:48 +0000 2014,False,"#Female media tough on female pols: why no similar coverage of men's bad combovers, brown ties and beer bellies? http://t.co/j8esitJPpQ",female media tough female pols similar coverage men bad combovers brown ties beer bellies,female media tough on female pols why no similar coverage of men s bad combovers brown ties and beer bellies
other,Wed Sep 03 21:06:57 +0000 2014,False,#Women candidates get more scrutiny re what they wear than what they say. Secrets of the Great #Senate Debate Phase http://t.co/j8esitJPpQ,women candidates get scrutiny wear say secrets great senate debate phase,women candidates get more scrutiny re what they wear than what they say secrets of the great senate debate phase
other,Wed Sep 03 21:05:23 +0000 2014,False,"""Timeless advice: make headline; don't be a punchline"" Secrets of the Great Senate Debate Phase http://t.co/j8esitJPpQ via @usnews #2014",timeless advice make headline punchline secrets great senate debate phase via @usnews,timeless advice make headline don t be a punchline secrets of the great senate debate phase via @usnews
other,Wed Sep 03 03:20:10 +0000 2014,False,Paging #Begich &amp; #Landrieu: McAuliffe backs #Keystone http://t.co/HysyjNp5iv,paging begich landrieu mcauliffe backs keystone,paging begich landrieu mcauliffe backs keystone
other,Wed Sep 03 03:14:31 +0000 2014,False,classy interview. Katharine Weymouth reflects on departure from The Washington Post http://t.co/E5leXoETsF via @washingtonpost,classy interview katharine weymouth reflects departure washington post via @washingtonpost,classy interview katharine weymouth reflects on departure from the washington post via @washingtonpost
other,Wed Sep 03 02:50:15 +0000 2014,False,Repurposing kid's hat to rib the husband. Happy #51stBirthday @gtconway3d http://t.co/epd4B7Gw07,repurposing kid hat rib husband happy stbirthday @gtconway,repurposing kid s hat to rib the husband happy stbirthday @gtconway d
other,Wed Sep 03 02:44:07 +0000 2014,False,"90 city schools failed to pass a single black or Hispanic student on state tests, study shows http://t.co/w80a8X3FTk #charters work",city schools failed pass single black hispanic student state tests study shows charters work,city schools failed to pass a single black or hispanic student on state tests study shows charters work
other,Wed Sep 03 02:41:22 +0000 2014,False,So much for accepting differences: Lesbian Couple Asks Surrogate to Abort Baby After Learning She Had Down Syndrome http://t.co/BqP3ysai7C,much accepting differences lesbian couple asks surrogate abort baby learning syndrome,so much for accepting differences lesbian couple asks surrogate to abort baby after learning she had down syndrome
other,Wed Sep 03 02:38:18 +0000 2014,False,Obama jets out of the US without saying a single word about Sotloff http://t.co/FE8K0zqi2H via @MailOnline @camanpour rips #Obamaadmin #cnn,obama jets us without saying single word sotloff via @mailonline @camanpour rips obamaadmin cnn,obama jets out of the us without saying a single word about sotloff via @mailonline @camanpour rips obamaadmin cnn
other,Wed Sep 03 02:07:21 +0000 2014,False,"Hubby &amp; I bid adieu to #revel on sat night.  @njdotcom: A look at Revel's final hours (photos, video) http://t.co/UqCslj5DJT #AC #ventnor",hubby bid adieu revel sat night @njdotcom look revel final hours photos video ac ventnor,hubby i bid adieu to revel on sat night @njdotcom a look at revel s final hours photos video ac ventnor
other,Wed Sep 03 00:44:18 +0000 2014,False,Wedded to your work? This is 4 u: Vibrating Smart Ring Brings Notifications Center to Your Finger http://t.co/0qjNuZEJIU via @mashable,wedded work u vibrating smart ring brings notifications center finger via @mashable,wedded to your work this is u vibrating smart ring brings notifications center to your finger via @mashable
other,Tue Sep 02 20:50:14 +0000 2014,False,"@tuckahoetommy @NewsmaxTV No, love, but we agree on much. Please send link bc I'd love to watch &amp; learn. Even his blind fans are jumpingship",@tuckahoetommy @newsmaxtv love agree much please send link bc love watch learn even blind fans jumpingship,@tuckahoetommy @newsmaxtv no love but we agree on much please send link bc i d love to watch learn even his blind fans are jumpingship
other,Tue Sep 02 20:29:23 +0000 2014,False,"Those who voted for ""cool"" got exactly that: Obama’s unnerving happy talk http://t.co/FUDog4snvl via @washingtonpost. Way down in the #polls",voted cool got exactly obama unnerving happy talk via @washingtonpost way polls,those who voted for cool got exactly that obama s unnerving happy talk via @washingtonpost way down in the polls
other,Tue Sep 02 18:30:23 +0000 2014,False,Shock #poll:Connoisseurs? Seven out of 10 French 'know little about wine' http://t.co/I9TlHJV21h via @YahooNews @mowino #wine,shock poll connoisseurs seven french know little wine via @yahoonews @mowino wine,shock poll connoisseurs seven out of french know little about wine via @yahoonews @mowino wine
other,Mon Sep 01 00:54:46 +0000 2014,False,"@gretawire information! and female pundits who look like they want to educate us, not seduce us. informed democracy = freedom",@gretawire information female pundits look like want educate us seduce us informed democracy freedom,@gretawire information and female pundits who look like they want to educate us not seduce us informed democracy freedom
other,Mon Sep 01 00:51:39 +0000 2014,False,"@gretawire yes - some seem to feed on social media alone. It's a big, great country out there filled with fascinating ppl. #polls",@gretawire yes seem feed social media alone big great country filled fascinating ppl polls,@gretawire yes some seem to feed on social media alone it s a big great country out there filled with fascinating ppl polls
other,Fri Aug 29 19:54:02 +0000 2014,False,"Summer '14 = ""summer of unforced errors"" for @HRClinton book tour/sales,Iraq, ""dead broke"" comments #Hillaryproblems http://t.co/Cj6WQ5XF9f",summer summer unforced errors @hrclinton book tour sales iraq dead broke comments hillaryproblems,summer summer of unforced errors for @hrclinton book tour sales iraq dead broke comments hillaryproblems
other,Fri Aug 29 19:51:46 +0000 2014,False,"MSG to @GOP candidates: Be ""happy optimistic messengers"" to communicate real solutions to real women #election2014 http://t.co/Cj6WQ5XF9f",msg @gop candidates happy optimistic messengers communicate real solutions real women election,msg to @gop candidates be happy optimistic messengers to communicate real solutions to real women election
other,Fri Aug 29 19:31:14 +0000 2014,False,What do @HRClinton and @MittRomney have in common?  Difficulty relating with everyday voters. #Hillaryproblems http://t.co/Cj6WQ5XF9f,@hrclinton @mittromney common difficulty relating everyday voters hillaryproblems,what do @hrclinton and @mittromney have in common difficulty relating with everyday voters hillaryproblems
other,Fri Aug 29 19:20:24 +0000 2014,False,@NRSC advise candidates from our #immigration memo: @BDayspring exec. amnesty suberts law/depresses wages/hurts poor http://t.co/P6tT2L0UBY,@nrsc advise candidates immigration memo @bdayspring exec amnesty suberts law depresses wages hurts poor,@nrsc advise candidates from our immigration memo @bdayspring exec amnesty suberts law depresses wages hurts poor
other,Fri Aug 29 19:13:29 +0000 2014,False,"Advice for @POTUS - no executive amnesty on #immigration - 74% want u to work w/Congress, 32% approve handling of imm http://t.co/P6tT2L0UBY",advice @potus executive amnesty immigration want u work w congress approve handling imm,advice for @potus no executive amnesty on immigration want u to work w congress approve handling of imm
other,Fri Aug 29 19:10:29 +0000 2014,False,"If #POTUS does #executiveamnesty, he hands #election2014 to the @GOP #immigration http://t.co/P6tT2L0UBY",potus executiveamnesty hands election @gop immigration,if potus does executiveamnesty he hands election to the @gop immigration
