truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text,clean_text_with_stopwords
False,@JimmehSharpe i miss you to daddy https://t.co/ufDWzpDZRB,False,750438784857026560,1,iphone,False,1,False,en,Tue Jul 05 21:18:43 +0000 2016,@jimmehsharpe miss daddy,@jimmehsharpe i miss you to daddy
False,@theketchupspicy yes pls. love your body,False,750438604204175360,1,iphone,False,1,False,en,Tue Jul 05 21:18:00 +0000 2016,@theketchupspicy yes pls love body,@theketchupspicy yes pls love your body
False,@spookyelfbabe @helldimension I come back to you soon. https://t.co/rN0O8IJNET,False,750438371831328768,1,iphone,False,0,False,en,Tue Jul 05 21:17:04 +0000 2016,@spookyelfbabe @helldimension come back soon,@spookyelfbabe @helldimension i come back to you soon
False,@cuckpoppin shh little boy,False,750438251865923584,1,iphone,False,0,False,en,Tue Jul 05 21:16:36 +0000 2016,@cuckpoppin shh little boy,@cuckpoppin shh little boy
False,@goblankcanvas thank u son,False,750438198984134657,1,iphone,False,1,False,en,Tue Jul 05 21:16:23 +0000 2016,@goblankcanvas thank u son,@goblankcanvas thank u son
False,RT to bless up for Harambe pls. #Harambe #NeverForget https://t.co/a4RUWW5x8v,False,750423985901359104,0,iphone,False,0,False,en,Tue Jul 05 20:19:55 +0000 2016,rt bless harambe pls harambe neverforget,rt to bless up for harambe pls harambe neverforget
False,@crumjob Harambe's spirit will haunt your prostate. https://t.co/WMktsytIA3,False,750423586733633536,0,iphone,False,0,False,en,Tue Jul 05 20:18:19 +0000 2016,@crumjob harambe spirit haunt prostate,@crumjob harambe s spirit will haunt your prostate
False,@crumjob thank u for house. harambe's spirit will gratefully accept.,False,750422975162179584,0,iphone,False,0,False,en,Tue Jul 05 20:15:54 +0000 2016,@crumjob thank u house harambe spirit gratefully accept,@crumjob thank u for house harambe s spirit will gratefully accept
False,@Irocksocks22 thank u.,False,750422833105281024,1,iphone,False,0,False,en,Tue Jul 05 20:15:20 +0000 2016,@irocksocks thank u,@irocksocks thank u
False,Pls. Jump pls.  https://t.co/pjc5klx0oD,True,750422775861350400,0,iphone,False,0,False,en,Tue Jul 05 20:15:06 +0000 2016,pls jump pls,pls jump pls
False,@MizaeI pls support harambes family. no bananas. https://t.co/MjufbShqkZ,False,750422459233427456,1,iphone,False,1,False,en,Tue Jul 05 20:13:51 +0000 2016,@mizaei pls support harambes family bananas,@mizaei pls support harambes family no bananas
False,@smh_smh_smh_ pls. Thank u.,False,750422339049787393,1,iphone,False,0,False,en,Tue Jul 05 20:13:22 +0000 2016,@smh smh smh pls thank u,@smh smh smh pls thank u
False,@itsHarambae thank you for house. Beautiful. Thank you. Harambes Spirit is pleased.,False,750422260180062208,1,iphone,False,0,False,en,Tue Jul 05 20:13:03 +0000 2016,@itsharambae thank house beautiful thank harambes spirit pleased,@itsharambae thank you for house beautiful thank you harambes spirit is pleased
False,No baby Harambe. Stay away for human infant pls.#Harambe https://t.co/31ixDLfHdQ,False,750421692158095360,0,iphone,False,0,False,en,Tue Jul 05 20:10:48 +0000 2016,baby harambe stay away human infant pls harambe,no baby harambe stay away for human infant pls harambe
False,@NamekPride sad,False,750421316566601728,0,iphone,False,0,False,und,Tue Jul 05 20:09:18 +0000 2016,@namekpride sad,@namekpride sad
False,"@MoopacBC @ChangeFrance I come back soon. Not Harambe the Black, but Harambe the White. https://t.co/6wjkxyJkwC",False,750421254717313028,3,iphone,False,1,False,en,Tue Jul 05 20:09:03 +0000 2016,@moopacbc @changefrance come back soon harambe black harambe white,@moopacbc @changefrance i come back soon not harambe the black but harambe the white
False,@BRANDONWARDELL @Drake thank u. Harambe very pleased.,False,750420811819823104,1,iphone,False,0,False,en,Tue Jul 05 20:07:18 +0000 2016,@brandonwardell @drake thank u harambe pleased,@brandonwardell @drake thank u harambe very pleased
False,@weedplanted6 @BASEDJESUS Harambe bless up.,False,750420437113315329,0,iphone,False,0,False,en,Tue Jul 05 20:05:49 +0000 2016,@weedplanted @basedjesus harambe bless,@weedplanted @basedjesus harambe bless up
False,"Harambe will return to you soon, at the turn of the tide. #Harambe  #HarambetheWhite https://t.co/O2VP1fyNbF",False,750420271614406656,0,iphone,False,0,False,en,Tue Jul 05 20:05:09 +0000 2016,harambe return soon turn tide harambe harambethewhite,harambe will return to you soon at the turn of the tide harambe harambethewhite
False,@NightHawk_77 thank u. Harambe bless up.,False,750418304343220224,1,iphone,False,1,False,en,Tue Jul 05 19:57:20 +0000 2016,@nighthawk thank u harambe bless,@nighthawk thank u harambe bless up
False,@S14__3 @C98__ b Harambe has more pictures where that came from. Trade six bananas for each photo.,False,750418098394583040,0,iphone,False,0,False,en,Tue Jul 05 19:56:31 +0000 2016,@s @c b harambe pictures came trade six bananas photo,@s @c b harambe has more pictures where that came from trade six bananas for each photo
False,@HoiIett I miss your love.,False,750417819427188736,0,iphone,False,1,False,en,Tue Jul 05 19:55:24 +0000 2016,@hoiiett miss love,@hoiiett i miss your love
False,When you see human infant too close to ledge. #Harambe #HarambeKnows https://t.co/bLZdQu9hkh,False,750417318019158017,4,iphone,False,3,False,en,Tue Jul 05 19:53:25 +0000 2016,see human infant close ledge harambe harambeknows,when you see human infant too close to ledge harambe harambeknows
False,"@lindsayhoffy @tmhtorture it is beginning,",False,750416466306928640,1,iphone,False,2,False,en,Tue Jul 05 19:50:02 +0000 2016,@lindsayhoffy @tmhtorture beginning,@lindsayhoffy @tmhtorture it is beginning
False,@JakeXVI thank u my homie.,False,750416379266764800,0,iphone,False,1,False,en,Tue Jul 05 19:49:41 +0000 2016,@jakexvi thank u homie,@jakexvi thank u my homie
False,@Tyrion_Lann_Imp @DJTWMAR @KeldoryThePious @NationalismRise thank u for the kind words.,False,750416194276962305,1,iphone,False,2,False,en,Tue Jul 05 19:48:57 +0000 2016,@tyrion lann imp @djtwmar @keldorythepious @nationalismrise thank u kind words,@tyrion lann imp @djtwmar @keldorythepious @nationalismrise thank u for the kind words
False,@BasedPaco true. https://t.co/YE4UxgnBlS,False,750415950881497088,0,iphone,False,0,False,en,Tue Jul 05 19:47:59 +0000 2016,@basedpaco true,@basedpaco true
False,Let my death be a lesson to all my hairy colored brothers. #Harambe https://t.co/jh9YSQSkiN,False,750405603365834752,2,iphone,False,0,False,en,Tue Jul 05 19:06:52 +0000 2016,let death lesson hairy colored brothers harambe,let my death be a lesson to all my hairy colored brothers harambe
False,@LaziestCanine he was my best friend. Eat lots of bananas together. https://t.co/MjufbShqkZ https://t.co/Pks2peg5ot,False,750405414785736705,0,iphone,False,0,False,en,Tue Jul 05 19:06:07 +0000 2016,@laziestcanine best friend eat lots bananas together,@laziestcanine he was my best friend eat lots of bananas together
False,@ZAXXOfficial Harambe is dropping the fire in jungle heaven. https://t.co/MjufbShqkZ https://t.co/GSSFaRESrC,False,750405088313610240,0,iphone,False,0,False,en,Tue Jul 05 19:04:49 +0000 2016,@zaxxofficial harambe dropping fire jungle heaven,@zaxxofficial harambe is dropping the fire in jungle heaven
False,#Harambe https://t.co/7QK1w9Edif,False,750404939541671936,0,iphone,False,0,False,und,Tue Jul 05 19:04:14 +0000 2016,harambe,harambe
False,#Harambe https://t.co/F4PINh8ZRs,False,750399664566902784,0,iphone,False,0,False,und,Tue Jul 05 18:43:16 +0000 2016,harambe,harambe
False,#Harambe #HarambeRemembers #JusticeForHarambe https://t.co/Y0ALzWnrCO,False,750399547461939200,0,iphone,False,1,False,und,Tue Jul 05 18:42:48 +0000 2016,harambe haramberemembers justiceforharambe,harambe haramberemembers justiceforharambe
False,Harambe lives matter. #Harambe #HarambeRemembers #JusticeForHarambe https://t.co/LOViqT3VcH,False,750397834441007104,1,iphone,False,0,False,en,Tue Jul 05 18:36:00 +0000 2016,harambe lives matter harambe haramberemembers justiceforharambe,harambe lives matter harambe haramberemembers justiceforharambe
False,Thank you ladies. Beautiful. #Harambe https://t.co/wrpoTfPM0l,False,750397564520787968,0,iphone,False,0,False,en,Tue Jul 05 18:34:55 +0000 2016,thank ladies beautiful harambe,thank you ladies beautiful harambe
False,Harambe only wanted to raise the boy. #Harambe https://t.co/Wk3DWHLh95,False,750397250820448256,0,iphone,False,0,False,en,Tue Jul 05 18:33:40 +0000 2016,harambe wanted raise boy harambe,harambe only wanted to raise the boy harambe
False,Please help support Harambe's family. Pls help. Low on bananas.  Pls. https://t.co/MjufbShqkZ,False,750396590200725504,1,iphone,False,2,False,en,Tue Jul 05 18:31:03 +0000 2016,please help support harambe family pls help low bananas pls,please help support harambe s family pls help low on bananas pls
False,He was like a child to me. #Harambe #HarambeThoughts https://t.co/bt9K47Cf3f,False,750396309203394560,1,iphone,False,0,False,en,Tue Jul 05 18:29:56 +0000 2016,like child harambe harambethoughts,he was like a child to me harambe harambethoughts
False,thank you master mechanic. https://t.co/1o2sxAx4r4,False,750395789562646528,0,iphone,False,0,False,en,Tue Jul 05 18:27:52 +0000 2016,thank master mechanic,thank you master mechanic
False,#Harambe https://t.co/OUOwvnvE4h,False,750395406681403392,1,iphone,False,1,False,und,Tue Jul 05 18:26:21 +0000 2016,harambe,harambe
False,@NationalismRise all profits go to Harambe's family. Pls support. Low on bananas.,False,750395306047528961,1,iphone,False,0,False,en,Tue Jul 05 18:25:57 +0000 2016,@nationalismrise profits go harambe family pls support low bananas,@nationalismrise all profits go to harambe s family pls support low on bananas
False,@juschilIin_ I am ready. https://t.co/MjufbShqkZ https://t.co/vOMA2pLgqZ,False,750394881630085121,2,iphone,False,2,False,en,Tue Jul 05 18:24:16 +0000 2016,@juschiliin ready,@juschiliin i am ready
False,@NationalismRise never forget my sacrifice. https://t.co/MjufbShqkZ https://t.co/w360DN88Eb,False,750394710544363526,0,iphone,False,0,False,en,Tue Jul 05 18:23:35 +0000 2016,@nationalismrise never forget sacrifice,@nationalismrise never forget my sacrifice
False,#JusticeforHarambe #Harambe https://t.co/iy4gRkyLNq,False,750391809927294976,0,iphone,False,2,False,und,Tue Jul 05 18:12:03 +0000 2016,justiceforharambe harambe,justiceforharambe harambe
False,@ImNotMilin @killmefam @FilMirkovic @jdagnolos https://t.co/MjufbShqkZ,False,750391519765336064,3,iphone,False,1,False,und,Tue Jul 05 18:10:54 +0000 2016,@imnotmilin @killmefam @filmirkovic @jdagnolos,@imnotmilin @killmefam @filmirkovic @jdagnolos
False,@droblix @_pulltheplug https://t.co/MjufbShqkZ,False,750391489235030016,1,iphone,False,0,False,und,Tue Jul 05 18:10:47 +0000 2016,@droblix @ pulltheplug,@droblix @ pulltheplug
False,@killmefam never forget.  https://t.co/MjufbShqkZ,False,750391358284701696,0,iphone,False,0,False,en,Tue Jul 05 18:10:16 +0000 2016,@killmefam never forget,@killmefam never forget
False,@CNN why are you lying to the public. #Harambe #HarambeRemembers https://t.co/fwAvLX09Hp,False,750390676060123136,0,iphone,False,0,False,en,Tue Jul 05 18:07:33 +0000 2016,@cnn lying public harambe haramberemembers,@cnn why are you lying to the public harambe haramberemembers
False,Racists exist even in Heaven. #Harambe https://t.co/dsGJoZEhaR,False,750390413576384512,1,iphone,False,2,False,en,Tue Jul 05 18:06:30 +0000 2016,racists exist even heaven harambe,racists exist even in heaven harambe
False,Having good time here. #Harambe https://t.co/Oh9XvZcgHZ,False,750389448899047426,0,iphone,False,0,False,en,Tue Jul 05 18:02:40 +0000 2016,good time harambe,having good time here harambe
False,@CNN doesn't want you to see this. #Harambe https://t.co/5eYq5RbGp6,False,750389218535280640,0,iphone,False,0,False,en,Tue Jul 05 18:01:45 +0000 2016,@cnn want see harambe,@cnn doesn t want you to see this harambe
False,Thank you to all who came to my funeral. #Harambe #HarambeRemembers https://t.co/qXJqKG1QmK,False,750388718859489280,0,iphone,False,0,False,en,Tue Jul 05 17:59:46 +0000 2016,thank came funeral harambe haramberemembers,thank you to all who came to my funeral harambe haramberemembers
